Key,SourceUIC,TargetUIC
407-53048,407,53048
407-53049,407,53049
407-53050,407,53050
407-53051,407,53051
407-53053,407,53053
407-53054,407,53054
407-53076,407,53076
407-53108,407,53108
407-53143,407,53143
407-53146,407,53146
407-53150,407,53150
407-53167,407,53167
407-53168,407,53168
407-53169,407,53169
407-53179,407,53179
407-53197,407,53197
407-53198,407,53198
407-53202,407,53202
407-53244,407,53244
407-53246,407,53246
407-53272,407,53272
407-53274,407,53274
407-53275,407,53275
407-53277,407,53277
407-53282,407,53282
407-53286,407,53286
407-53287,407,53287
407-53289,407,53289
407-53307,407,53307
407-555,407,555
407-556,407,556
407-558,407,558
407-562,407,562
407-563,407,563
407-565,407,565
407-567,407,567
407-584,407,584
407-599,407,599
407-615,407,615
407-621,407,621
407-623,407,623
407-630,407,630
407-642,407,642
407-646,407,646
407-647,407,647
407-649,407,649
407-650,407,650
407-654,407,654
407-656,407,656
407-674,407,674
407-678,407,678
407-683,407,683
407-688,407,688
407-689,407,689
407-690,407,690
407-691,407,691
407-692,407,692
407-697,407,697
407-698,407,698
407-701,407,701
407-706,407,706
407-707,407,707
407-729,407,729
407-730,407,730
407-731,407,731
407-734,407,734
407-737,407,737
407-738,407,738
407-739,407,739
407-740,407,740
407-743,407,743
407-747,407,747
407-748,407,748
407-758,407,758
407-762,407,762
407-767,407,767
407-768,407,768
407-780,407,780
407-796,407,796
407-797,407,797
407-799,407,799
408-411,408,411
408-417,408,417
408-471,408,471
408-516,408,516
408-53032,408,53032
408-53044,408,53044
408-53272,408,53272
408-53277,408,53277
408-567,408,567
408-700,408,700
408-728,408,728
408-758,408,758
409-411,409,411
409-417,409,417
409-471,409,471
409-516,409,516
409-53032,409,53032
409-53044,409,53044
409-53272,409,53272
409-53277,409,53277
409-565,409,565
409-567,409,567
409-700,409,700
409-728,409,728
409-758,409,758
409-767,409,767
410-411,410,411
410-417,410,417
410-516,410,516
410-53032,410,53032
410-53044,410,53044
410-700,410,700
410-728,410,728
411-1000000,411,1000000
411-413,411,413
411-414,411,414
411-419,411,419
411-420,411,420
411-421,411,421
411-422,411,422
411-432,411,432
411-442,411,442
411-450,411,450
411-454,411,454
411-457,411,457
411-461,411,461
411-464,411,464
411-471,411,471
411-477,411,477
411-478,411,478
411-481,411,481
411-490,411,490
411-492,411,492
411-496,411,496
411-508,411,508
411-510,411,510
411-512,411,512
411-514,411,514
411-519,411,519
411-53015,411,53015
411-53016,411,53016
411-53028,411,53028
411-53029,411,53029
411-53030,411,53030
411-53031,411,53031
411-53033,411,53033
411-53034,411,53034
411-53038,411,53038
411-53039,411,53039
411-53040,411,53040
411-53042,411,53042
411-53045,411,53045
411-53046,411,53046
411-53047,411,53047
411-53048,411,53048
411-53049,411,53049
411-53050,411,53050
411-53051,411,53051
411-53053,411,53053
411-53054,411,53054
411-53076,411,53076
411-53108,411,53108
411-53143,411,53143
411-53146,411,53146
411-53150,411,53150
411-53167,411,53167
411-53168,411,53168
411-53169,411,53169
411-53179,411,53179
411-53197,411,53197
411-53198,411,53198
411-53202,411,53202
411-53244,411,53244
411-53246,411,53246
411-53272,411,53272
411-53274,411,53274
411-53275,411,53275
411-53277,411,53277
411-53282,411,53282
411-53286,411,53286
411-53287,411,53287
411-53289,411,53289
411-53307,411,53307
411-555,411,555
411-556,411,556
411-558,411,558
411-562,411,562
411-563,411,563
411-565,411,565
411-567,411,567
411-584,411,584
411-599,411,599
411-615,411,615
411-621,411,621
411-623,411,623
411-630,411,630
411-642,411,642
411-646,411,646
411-647,411,647
411-649,411,649
411-650,411,650
411-654,411,654
411-656,411,656
411-674,411,674
411-678,411,678
411-683,411,683
411-688,411,688
411-689,411,689
411-690,411,690
411-691,411,691
411-692,411,692
411-697,411,697
411-698,411,698
411-701,411,701
411-706,411,706
411-707,411,707
411-729,411,729
411-730,411,730
411-731,411,731
411-734,411,734
411-737,411,737
411-738,411,738
411-739,411,739
411-740,411,740
411-743,411,743
411-747,411,747
411-748,411,748
411-758,411,758
411-762,411,762
411-767,411,767
411-768,411,768
411-780,411,780
411-796,411,796
411-797,411,797
411-799,411,799
412-413,412,413
412-431,412,431
412-432,412,432
412-456,412,456
412-457,412,457
412-515,412,515
412-53104,412,53104
412-550,412,550
412-669,412,669
412-778,412,778
413-415,413,415
413-417,413,417
413-431,413,431
413-456,413,456
413-471,413,471
413-478,413,478
413-490,413,490
413-495,413,495
413-515,413,515
413-516,413,516
413-517,413,517
413-518,413,518
413-526,413,526
413-53032,413,53032
413-53044,413,53044
413-53104,413,53104
413-537,413,537
413-550,413,550
413-558,413,558
413-565,413,565
413-567,413,567
413-669,413,669
413-700,413,700
413-728,413,728
413-767,413,767
413-778,413,778
414-415,414,415
414-416,414,416
414-417,414,417
414-418,414,418
414-496,414,496
414-516,414,516
414-53025,414,53025
414-53027,414,53027
414-53030,414,53030
414-53032,414,53032
414-53036,414,53036
414-53041,414,53041
414-53044,414,53044
414-53049,414,53049
414-53053,414,53053
414-53054,414,53054
414-53108,414,53108
414-53282,414,53282
414-53307,414,53307
414-563,414,563
414-700,414,700
414-728,414,728
415-432,415,432
415-457,415,457
415-471,415,471
415-53015,415,53015
415-565,415,565
415-567,415,567
415-767,415,767
416-53015,416,53015
417-1000000,417,1000000
417-419,417,419
417-420,417,420
417-421,417,421
417-422,417,422
417-432,417,432
417-442,417,442
417-450,417,450
417-454,417,454
417-457,417,457
417-461,417,461
417-464,417,464
417-471,417,471
417-477,417,477
417-478,417,478
417-481,417,481
417-490,417,490
417-492,417,492
417-496,417,496
417-508,417,508
417-510,417,510
417-512,417,512
417-514,417,514
417-519,417,519
417-53015,417,53015
417-53016,417,53016
417-53028,417,53028
417-53029,417,53029
417-53030,417,53030
417-53031,417,53031
417-53033,417,53033
417-53034,417,53034
417-53038,417,53038
417-53039,417,53039
417-53040,417,53040
417-53042,417,53042
417-53045,417,53045
417-53046,417,53046
417-53047,417,53047
417-53048,417,53048
417-53049,417,53049
417-53050,417,53050
417-53051,417,53051
417-53053,417,53053
417-53054,417,53054
417-53076,417,53076
417-53108,417,53108
417-53143,417,53143
417-53146,417,53146
417-53150,417,53150
417-53167,417,53167
417-53168,417,53168
417-53169,417,53169
417-53179,417,53179
417-53197,417,53197
417-53198,417,53198
417-53202,417,53202
417-53244,417,53244
417-53246,417,53246
417-53272,417,53272
417-53274,417,53274
417-53275,417,53275
417-53277,417,53277
417-53282,417,53282
417-53286,417,53286
417-53287,417,53287
417-53289,417,53289
417-53307,417,53307
417-555,417,555
417-556,417,556
417-558,417,558
417-562,417,562
417-563,417,563
417-565,417,565
417-567,417,567
417-584,417,584
417-599,417,599
417-615,417,615
417-621,417,621
417-623,417,623
417-630,417,630
417-642,417,642
417-646,417,646
417-647,417,647
417-649,417,649
417-650,417,650
417-654,417,654
417-656,417,656
417-674,417,674
417-678,417,678
417-683,417,683
417-688,417,688
417-689,417,689
417-690,417,690
417-691,417,691
417-692,417,692
417-697,417,697
417-698,417,698
417-701,417,701
417-706,417,706
417-707,417,707
417-729,417,729
417-730,417,730
417-731,417,731
417-734,417,734
417-737,417,737
417-738,417,738
417-739,417,739
417-740,417,740
417-743,417,743
417-747,417,747
417-748,417,748
417-758,417,758
417-762,417,762
417-767,417,767
417-768,417,768
417-780,417,780
417-796,417,796
417-797,417,797
417-799,417,799
418-53015,418,53015
419-516,419,516
419-53032,419,53032
419-53044,419,53044
419-700,419,700
419-728,419,728
420-516,420,516
420-53032,420,53032
420-53044,420,53044
420-700,420,700
420-728,420,728
421-516,421,516
421-53032,421,53032
421-53044,421,53044
421-700,421,700
421-728,421,728
422-516,422,516
422-53032,422,53032
422-53044,422,53044
422-700,422,700
422-728,422,728
423-425,423,425
423-426,423,426
423-428,423,428
423-429,423,429
423-435,423,435
423-588,423,588
423-678,423,678
423-779,423,779
424-425,424,425
424-426,424,426
424-428,424,428
424-429,424,429
424-435,424,435
425-426,425,426
425-427,425,427
425-428,425,428
425-429,425,429
425-431,425,431
425-434,425,434
425-435,425,435
425-456,425,456
425-50006,425,50006
425-515,425,515
425-53104,425,53104
425-53114,425,53114
425-53115,425,53115
425-550,425,550
425-619,425,619
425-669,425,669
425-778,425,778
426-433,426,433
426-434,426,434
426-772,426,772
426-773,426,773
428-433,428,433
428-434,428,434
428-772,428,772
428-773,428,773
429-433,429,433
429-434,429,434
429-772,429,772
429-773,429,773
430-519,430,519
430-529,430,529
430-53058,430,53058
430-53067,430,53067
430-772,430,772
430-773,430,773
430-831,430,831
431-432,431,432
431-436,431,436
431-441,431,441
431-442,431,442
431-445,431,445
431-450,431,450
431-456,431,456
431-457,431,457
431-470,431,470
431-486,431,486
431-496,431,496
431-497,431,497
431-499,431,499
431-501,431,501
431-507,431,507
431-508,431,508
431-510,431,510
431-511,431,511
431-512,431,512
431-515,431,515
431-518,431,518
431-519,431,519
431-53025,431,53025
431-53031,431,53031
431-53036,431,53036
431-53046,431,53046
431-53047,431,53047
431-53055,431,53055
431-53075,431,53075
431-53076,431,53076
431-53100,431,53100
431-53102,431,53102
431-53103,431,53103
431-53104,431,53104
431-53105,431,53105
431-53106,431,53106
431-53107,431,53107
431-53108,431,53108
431-53113,431,53113
431-53114,431,53114
431-53124,431,53124
431-53143,431,53143
431-53146,431,53146
431-53150,431,53150
431-53167,431,53167
431-53168,431,53168
431-53169,431,53169
431-53181,431,53181
431-53197,431,53197
431-53198,431,53198
431-53204,431,53204
431-53271,431,53271
431-53276,431,53276
431-53280,431,53280
431-53282,431,53282
431-53307,431,53307
431-537,431,537
431-550,431,550
431-551,431,551
431-552,431,552
431-553,431,553
431-554,431,554
431-555,431,555
431-556,431,556
431-562,431,562
431-563,431,563
431-564,431,564
431-565,431,565
431-566,431,566
431-584,431,584
431-587,431,587
431-612,431,612
431-613,431,613
431-614,431,614
431-620,431,620
431-621,431,621
431-625,431,625
431-628,431,628
431-634,431,634
431-642,431,642
431-646,431,646
431-647,431,647
431-648,431,648
431-669,431,669
431-670,431,670
431-675,431,675
431-676,431,676
431-679,431,679
431-684,431,684
431-685,431,685
431-686,431,686
431-695,431,695
431-737,431,737
431-743,431,743
431-764,431,764
431-767,431,767
431-768,431,768
431-778,431,778
431-780,431,780
432-456,432,456
432-471,432,471
432-478,432,478
432-490,432,490
432-495,432,495
432-515,432,515
432-516,432,516
432-517,432,517
432-518,432,518
432-526,432,526
432-53032,432,53032
432-53044,432,53044
432-53104,432,53104
432-537,432,537
432-550,432,550
432-558,432,558
432-565,432,565
432-567,432,567
432-669,432,669
432-700,432,700
432-728,432,728
432-767,432,767
432-778,432,778
433-445,433,445
436-456,436,456
436-515,436,515
436-53104,436,53104
436-53106,436,53106
436-550,436,550
436-554,436,554
436-587,436,587
436-669,436,669
436-778,436,778
437-556,437,556
437-718,437,718
437-737,437,737
437-743,437,743
437-756,437,756
437-795,437,795
437-846,437,846
437-847,437,847
438-439,438,439
438-441,438,441
438-53101,438,53101
438-536,438,536
438-851,438,851
438-852,438,852
439-496,439,496
439-53108,439,53108
439-53282,439,53282
439-563,439,563
440-561,440,561
441-456,441,456
441-496,441,496
441-515,441,515
441-53104,441,53104
441-53107,441,53107
441-53108,441,53108
441-53282,441,53282
441-550,441,550
441-563,441,563
441-669,441,669
441-778,441,778
442-456,442,456
442-515,442,515
442-516,442,516
442-53032,442,53032
442-53044,442,53044
442-53104,442,53104
442-550,442,550
442-669,442,669
442-700,442,700
442-728,442,728
442-778,442,778
443-772,443,772
443-773,443,773
445-446,445,446
445-447,445,447
445-448,445,448
445-449,445,449
445-456,445,456
445-458,445,458
445-474,445,474
445-515,445,515
445-519,445,519
445-527,445,527
445-528,445,528
445-529,445,529
445-530,445,530
445-53019,445,53019
445-53023,445,53023
445-53048,445,53048
445-53081,445,53081
445-531,445,531
445-53104,445,53104
445-532,445,532
445-53210,445,53210
445-53213,445,53213
445-53214,445,53214
445-53215,445,53215
445-53216,445,53216
445-53217,445,53217
445-53218,445,53218
445-533,445,533
445-534,445,534
445-535,445,535
445-548,445,548
445-549,445,549
445-550,445,550
445-557,445,557
445-669,445,669
445-673,445,673
445-681,445,681
445-711,445,711
445-713,445,713
445-775,445,775
445-778,445,778
445-805,445,805
445-811,445,811
445-813,445,813
445-815,445,815
445-817,445,817
445-843,445,843
445-845,445,845
450-451,450,451
450-452,450,452
450-456,450,456
450-471,450,471
450-496,450,496
450-515,450,515
450-516,450,516
450-518,450,518
450-53017,450,53017
450-53032,450,53032
450-53043,450,53043
450-53044,450,53044
450-53104,450,53104
450-53107,450,53107
450-53108,450,53108
450-53137,450,53137
450-53143,450,53143
450-53145,450,53145
450-53146,450,53146
450-53147,450,53147
450-53148,450,53148
450-53150,450,53150
450-53152,450,53152
450-53154,450,53154
450-53157,450,53157
450-53158,450,53158
450-53163,450,53163
450-53164,450,53164
450-53272,450,53272
450-53277,450,53277
450-53282,450,53282
450-537,450,537
450-550,450,550
450-555,450,555
450-556,450,556
450-563,450,563
450-567,450,567
450-584,450,584
450-669,450,669
450-700,450,700
450-728,450,728
450-732,450,732
450-737,450,737
450-743,450,743
450-758,450,758
450-777,450,777
450-778,450,778
450-792,450,792
450-793,450,793
450-794,450,794
451-496,451,496
451-53108,451,53108
451-53143,451,53143
451-53146,451,53146
451-53150,451,53150
451-53272,451,53272
451-53277,451,53277
451-53282,451,53282
451-555,451,555
451-563,451,563
451-707,451,707
452-471,452,471
452-53143,452,53143
452-53146,452,53146
452-53150,452,53150
452-53165,452,53165
452-53167,452,53167
452-53168,452,53168
452-53169,452,53169
452-555,452,555
452-567,452,567
453-454,453,454
454-516,454,516
454-53032,454,53032
454-53044,454,53044
454-700,454,700
454-728,454,728
456-457,456,457
456-470,456,470
456-486,456,486
456-496,456,496
456-497,456,497
456-499,456,499
456-501,456,501
456-507,456,507
456-508,456,508
456-510,456,510
456-511,456,511
456-512,456,512
456-515,456,515
456-518,456,518
456-519,456,519
456-53025,456,53025
456-53031,456,53031
456-53036,456,53036
456-53046,456,53046
456-53047,456,53047
456-53055,456,53055
456-53075,456,53075
456-53076,456,53076
456-53100,456,53100
456-53102,456,53102
456-53103,456,53103
456-53104,456,53104
456-53105,456,53105
456-53106,456,53106
456-53107,456,53107
456-53108,456,53108
456-53113,456,53113
456-53114,456,53114
456-53124,456,53124
456-53143,456,53143
456-53146,456,53146
456-53150,456,53150
456-53167,456,53167
456-53168,456,53168
456-53169,456,53169
456-53181,456,53181
456-53197,456,53197
456-53198,456,53198
456-53204,456,53204
456-53271,456,53271
456-53276,456,53276
456-53280,456,53280
456-53282,456,53282
456-53307,456,53307
456-537,456,537
456-550,456,550
456-551,456,551
456-552,456,552
456-553,456,553
456-554,456,554
456-555,456,555
456-556,456,556
456-562,456,562
456-563,456,563
456-564,456,564
456-565,456,565
456-566,456,566
456-584,456,584
456-587,456,587
456-612,456,612
456-613,456,613
456-614,456,614
456-620,456,620
456-621,456,621
456-625,456,625
456-628,456,628
456-634,456,634
456-642,456,642
456-646,456,646
456-647,456,647
456-648,456,648
456-669,456,669
456-670,456,670
456-675,456,675
456-676,456,676
456-679,456,679
456-684,456,684
456-685,456,685
456-686,456,686
456-695,456,695
456-737,456,737
456-743,456,743
456-764,456,764
456-767,456,767
456-768,456,768
456-778,456,778
456-780,456,780
457-471,457,471
457-478,457,478
457-490,457,490
457-495,457,495
457-515,457,515
457-516,457,516
457-517,457,517
457-518,457,518
457-526,457,526
457-53032,457,53032
457-53044,457,53044
457-53104,457,53104
457-537,457,537
457-550,457,550
457-558,457,558
457-565,457,565
457-567,457,567
457-669,457,669
457-700,457,700
457-728,457,728
457-767,457,767
457-778,457,778
458-53078,458,53078
458-53079,458,53079
460-470,460,470
460-501,460,501
460-503,460,503
460-553,460,553
460-566,460,566
460-635,460,635
461-465,461,465
461-466,461,466
461-467,461,467
461-516,461,516
461-53032,461,53032
461-53044,461,53044
461-53051,461,53051
461-700,461,700
461-728,461,728
461-752,461,752
461-758,461,758
462-463,462,463
462-467,462,467
462-468,462,468
462-53052,462,53052
463-469,463,469
464-465,464,465
464-516,464,516
464-53032,464,53032
464-53044,464,53044
464-700,464,700
464-728,464,728
464-758,464,758
465-753,465,753
466-754,466,754
467-469,467,469
468-469,468,469
469-53052,469,53052
470-471,470,471
470-479,470,479
470-480,470,480
470-496,470,496
470-501,470,501
470-502,470,502
470-507,470,507
470-510,470,510
470-511,470,511
470-515,470,515
470-517,470,517
470-518,470,518
470-519,470,519
470-526,470,526
470-53055,470,53055
470-53104,470,53104
470-53107,470,53107
470-53108,470,53108
470-53163,470,53163
470-53271,470,53271
470-53276,470,53276
470-53280,470,53280
470-53282,470,53282
470-537,470,537
470-550,470,550
470-551,470,551
470-552,470,552
470-553,470,553
470-554,470,554
470-556,470,556
470-563,470,563
470-564,470,564
470-566,470,566
470-567,470,567
470-570,470,570
470-587,470,587
470-628,470,628
470-635,470,635
470-658,470,658
470-669,470,669
470-684,470,684
470-685,470,685
470-686,470,686
470-695,470,695
470-737,470,737
470-743,470,743
470-755,470,755
470-764,470,764
470-778,470,778
471-478,471,478
471-490,471,490
471-501,471,501
471-510,471,510
471-516,471,516
471-517,471,517
471-518,471,518
471-519,471,519
471-526,471,526
471-53032,471,53032
471-53044,471,53044
471-53078,471,53078
471-53079,471,53079
471-53143,471,53143
471-53146,471,53146
471-53150,471,53150
471-53163,471,53163
471-53272,471,53272
471-53273,471,53273
471-53274,471,53274
471-53275,471,53275
471-53277,471,53277
471-53278,471,53278
471-53281,471,53281
471-537,471,537
471-553,471,553
471-555,471,555
471-565,471,565
471-566,471,566
471-567,471,567
471-629,471,629
471-659,471,659
471-687,471,687
471-688,471,688
471-689,471,689
471-690,471,690
471-691,471,691
471-692,471,692
471-693,471,693
471-695,471,695
471-697,471,697
471-698,471,698
471-700,471,700
471-728,471,728
471-748,471,748
471-758,471,758
471-764,471,764
471-767,471,767
472-473,472,473
472-559,472,559
473-474,473,474
473-560,473,560
473-772,473,772
473-773,473,773
475-485,475,485
475-487,475,487
475-488,475,488
475-543,475,543
475-546,475,546
476-477,476,477
476-518,476,518
476-537,476,537
477-478,477,478
477-492,477,492
477-516,477,516
477-518,477,518
477-53032,477,53032
477-53044,477,53044
477-537,477,537
477-700,477,700
477-728,477,728
478-490,478,490
478-516,478,516
478-518,478,518
478-53032,478,53032
478-53044,478,53044
478-53124,478,53124
478-53272,478,53272
478-53277,478,53277
478-537,478,537
478-551,478,551
478-564,478,564
478-565,478,565
478-567,478,567
478-700,478,700
478-728,478,728
478-767,478,767
478-796,478,796
478-797,478,797
478-799,478,799
479-480,479,480
479-501,479,501
479-518,479,518
479-537,479,537
479-551,479,551
479-553,479,553
479-554,479,554
479-564,479,564
479-566,479,566
479-587,479,587
480-501,480,501
480-518,480,518
480-537,480,537
480-551,480,551
480-553,480,553
480-554,480,554
480-564,480,564
480-566,480,566
480-587,480,587
481-516,481,516
481-53032,481,53032
481-53044,481,53044
481-682,481,682
481-683,481,683
481-700,481,700
481-728,481,728
482-485,482,485
482-519,482,519
483-485,483,485
484-485,484,485
484-772,484,772
484-773,484,773
485-496,485,496
485-50006,485,50006
485-50007,485,50007
485-506,485,506
485-519,485,519
485-52001,485,52001
485-53013,485,53013
485-53020,485,53020
485-53108,485,53108
485-53240,485,53240
485-53282,485,53282
485-556,485,556
485-563,485,563
485-578,485,578
485-639,485,639
485-737,485,737
485-743,485,743
485-834,485,834
486-496,486,496
486-497,486,497
486-499,486,499
486-515,486,515
486-53104,486,53104
486-53108,486,53108
486-53282,486,53282
486-550,486,550
486-563,486,563
486-669,486,669
486-778,486,778
487-772,487,772
487-773,487,773
488-772,488,772
488-773,488,773
489-53038,489,53038
489-53289,489,53289
489-701,489,701
489-762,489,762
490-492,490,492
490-516,490,516
490-53032,490,53032
490-53044,490,53044
490-53124,490,53124
490-53272,490,53272
490-53277,490,53277
490-565,490,565
490-567,490,567
490-700,490,700
490-728,490,728
490-767,490,767
490-796,490,796
490-797,490,797
490-799,490,799
492-516,492,516
492-53032,492,53032
492-53044,492,53044
492-700,492,700
492-728,492,728
496-498,496,498
496-500,496,500
496-501,496,501
496-506,496,506
496-510,496,510
496-512,496,512
496-515,496,515
496-516,496,516
496-518,496,518
496-519,496,519
496-520,496,520
496-53015,496,53015
496-53030,496,53030
496-53032,496,53032
496-53035,496,53035
496-53039,496,53039
496-53044,496,53044
496-53049,496,53049
496-53053,496,53053
496-53054,496,53054
496-53055,496,53055
496-53101,496,53101
496-53104,496,53104
496-53106,496,53106
496-53107,496,53107
496-53108,496,53108
496-53110,496,53110
496-53143,496,53143
496-53146,496,53146
496-53150,496,53150
496-53158,496,53158
496-53181,496,53181
496-53237,496,53237
496-53271,496,53271
496-53276,496,53276
496-53280,496,53280
496-53282,496,53282
496-53283,496,53283
496-53284,496,53284
496-53307,496,53307
496-536,496,536
496-537,496,537
496-550,496,550
496-551,496,551
496-552,496,552
496-553,496,553
496-555,496,555
496-556,496,556
496-563,496,563
496-564,496,564
496-566,496,566
496-573,496,573
496-574,496,574
496-575,496,575
496-576,496,576
496-578,496,578
496-582,496,582
496-584,496,584
496-589,496,589
496-592,496,592
496-595,496,595
496-596,496,596
496-597,496,597
496-598,496,598
496-601,496,601
496-602,496,602
496-603,496,603
496-604,496,604
496-605,496,605
496-606,496,606
496-607,496,607
496-608,496,608
496-613,496,613
496-614,496,614
496-620,496,620
496-628,496,628
496-631,496,631
496-634,496,634
496-636,496,636
496-637,496,637
496-639,496,639
496-641,496,641
496-643,496,643
496-663,496,663
496-669,496,669
496-676,496,676
496-694,496,694
496-695,496,695
496-696,496,696
496-700,496,700
496-708,496,708
496-709,496,709
496-710,496,710
496-714,496,714
496-715,496,715
496-716,496,716
496-718,496,718
496-719,496,719
496-721,496,721
496-722,496,722
496-727,496,727
496-728,496,728
496-737,496,737
496-743,496,743
496-756,496,756
496-757,496,757
496-778,496,778
496-791,496,791
496-820,496,820
496-822,496,822
496-823,496,823
496-849,496,849
496-851,496,851
496-852,496,852
497-498,497,498
497-515,497,515
497-53104,497,53104
497-550,497,550
497-669,497,669
497-778,497,778
498-53108,498,53108
498-53282,498,53282
498-563,498,563
499-500,499,500
499-515,499,515
499-53104,499,53104
499-550,499,550
499-669,499,669
499-778,499,778
500-53108,500,53108
500-53282,500,53282
500-563,500,563
50006-53014,50006,53014
50006-53027,50006,53027
50007-53027,50007,53027
501-502,501,502
501-507,501,507
501-510,501,510
501-511,501,511
501-515,501,515
501-517,501,517
501-518,501,518
501-519,501,519
501-526,501,526
501-53055,501,53055
501-53104,501,53104
501-53107,501,53107
501-53108,501,53108
501-53163,501,53163
501-53271,501,53271
501-53276,501,53276
501-53280,501,53280
501-53282,501,53282
501-537,501,537
501-550,501,550
501-551,501,551
501-552,501,552
501-553,501,553
501-554,501,554
501-556,501,556
501-563,501,563
501-564,501,564
501-566,501,566
501-567,501,567
501-570,501,570
501-587,501,587
501-628,501,628
501-635,501,635
501-658,501,658
501-669,501,669
501-684,501,684
501-685,501,685
501-686,501,686
501-695,501,695
501-737,501,737
501-743,501,743
501-755,501,755
501-764,501,764
501-778,501,778
502-503,502,503
502-553,502,553
502-566,502,566
502-635,502,635
504-505,504,505
504-506,504,506
504-631,504,631
506-53108,506,53108
506-53282,506,53282
506-563,506,563
507-515,507,515
507-53104,507,53104
507-550,507,550
507-553,507,553
507-554,507,554
507-566,507,566
507-587,507,587
507-669,507,669
507-778,507,778
508-515,508,515
508-516,508,516
508-517,508,517
508-518,508,518
508-519,508,519
508-520,508,520
508-526,508,526
508-53032,508,53032
508-53044,508,53044
508-53104,508,53104
508-537,508,537
508-550,508,550
508-570,508,570
508-669,508,669
508-700,508,700
508-728,508,728
508-778,508,778
510-515,510,515
510-516,510,516
510-517,510,517
510-518,510,518
510-519,510,519
510-526,510,526
510-53032,510,53032
510-53044,510,53044
510-53078,510,53078
510-53079,510,53079
510-53104,510,53104
510-53107,510,53107
510-53108,510,53108
510-53282,510,53282
510-537,510,537
510-550,510,550
510-553,510,553
510-563,510,563
510-566,510,566
510-567,510,567
510-669,510,669
510-700,510,700
510-728,510,728
510-778,510,778
511-515,511,515
511-53104,511,53104
511-550,511,550
511-553,511,553
511-554,511,554
511-566,511,566
511-587,511,587
511-669,511,669
511-778,511,778
512-515,512,515
512-516,512,516
512-517,512,517
512-518,512,518
512-519,512,519
512-526,512,526
512-53032,512,53032
512-53044,512,53044
512-53078,512,53078
512-53079,512,53079
512-53104,512,53104
512-53107,512,53107
512-53108,512,53108
512-53282,512,53282
512-53284,512,53284
512-537,512,537
512-550,512,550
512-551,512,551
512-563,512,563
512-564,512,564
512-565,512,565
512-669,512,669
512-700,512,700
512-728,512,728
512-767,512,767
512-778,512,778
513-514,513,514
514-516,514,516
514-53032,514,53032
514-53044,514,53044
514-551,514,551
514-564,514,564
514-700,514,700
514-728,514,728
515-518,515,518
515-519,515,519
515-53025,515,53025
515-53031,515,53031
515-53036,515,53036
515-53046,515,53046
515-53047,515,53047
515-53055,515,53055
515-53075,515,53075
515-53076,515,53076
515-53100,515,53100
515-53102,515,53102
515-53103,515,53103
515-53104,515,53104
515-53105,515,53105
515-53106,515,53106
515-53107,515,53107
515-53108,515,53108
515-53113,515,53113
515-53114,515,53114
515-53124,515,53124
515-53143,515,53143
515-53146,515,53146
515-53150,515,53150
515-53167,515,53167
515-53168,515,53168
515-53169,515,53169
515-53181,515,53181
515-53197,515,53197
515-53198,515,53198
515-53204,515,53204
515-53271,515,53271
515-53276,515,53276
515-53280,515,53280
515-53282,515,53282
515-53307,515,53307
515-537,515,537
515-550,515,550
515-551,515,551
515-552,515,552
515-553,515,553
515-554,515,554
515-555,515,555
515-556,515,556
515-562,515,562
515-563,515,563
515-564,515,564
515-565,515,565
515-566,515,566
515-584,515,584
515-587,515,587
515-612,515,612
515-613,515,613
515-614,515,614
515-620,515,620
515-621,515,621
515-625,515,625
515-628,515,628
515-634,515,634
515-642,515,642
515-646,515,646
515-647,515,647
515-648,515,648
515-669,515,669
515-670,515,670
515-675,515,675
515-676,515,676
515-679,515,679
515-684,515,684
515-685,515,685
515-686,515,686
515-695,515,695
515-737,515,737
515-743,515,743
515-764,515,764
515-767,515,767
515-768,515,768
515-778,515,778
515-780,515,780
516-1000000,516,1000000
516-519,516,519
516-53015,516,53015
516-53016,516,53016
516-53028,516,53028
516-53029,516,53029
516-53030,516,53030
516-53031,516,53031
516-53033,516,53033
516-53034,516,53034
516-53038,516,53038
516-53039,516,53039
516-53040,516,53040
516-53042,516,53042
516-53045,516,53045
516-53046,516,53046
516-53047,516,53047
516-53048,516,53048
516-53049,516,53049
516-53050,516,53050
516-53051,516,53051
516-53053,516,53053
516-53054,516,53054
516-53076,516,53076
516-53108,516,53108
516-53143,516,53143
516-53146,516,53146
516-53150,516,53150
516-53167,516,53167
516-53168,516,53168
516-53169,516,53169
516-53179,516,53179
516-53197,516,53197
516-53198,516,53198
516-53202,516,53202
516-53244,516,53244
516-53246,516,53246
516-53272,516,53272
516-53274,516,53274
516-53275,516,53275
516-53277,516,53277
516-53282,516,53282
516-53286,516,53286
516-53287,516,53287
516-53289,516,53289
516-53307,516,53307
516-555,516,555
516-556,516,556
516-558,516,558
516-562,516,562
516-563,516,563
516-565,516,565
516-567,516,567
516-584,516,584
516-599,516,599
516-615,516,615
516-621,516,621
516-623,516,623
516-630,516,630
516-642,516,642
516-646,516,646
516-647,516,647
516-649,516,649
516-650,516,650
516-654,516,654
516-656,516,656
516-674,516,674
516-678,516,678
516-683,516,683
516-688,516,688
516-689,516,689
516-690,516,690
516-691,516,691
516-692,516,692
516-697,516,697
516-698,516,698
516-701,516,701
516-706,516,706
516-707,516,707
516-729,516,729
516-730,516,730
516-731,516,731
516-734,516,734
516-737,516,737
516-738,516,738
516-739,516,739
